id,name,type,amount,min_purchase,expires,enabled,code,applies_to,num_uses,max_uses,max_uses_per_customer,restricted_to,shipping_methods,date_created
17287,WINWIN WWGIF2018350b30,per_total_discount,20.0000,0.0000,,1,WWGIF47AEDN,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:12:53 +0000"
17288,WINWIN WWGIF206f196f9a,per_total_discount,20.0000,0.0000,,1,WWGIFST4HIG,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:12:53 +0000"
17289,WINWIN WWGIF2010d67cef,per_total_discount,20.0000,0.0000,,1,WWGIFPGZK15,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:12:54 +0000"
17290,WINWIN WWGIF20eba834d1,per_total_discount,20.0000,0.0000,,1,WWGIFVV91SW,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:12:54 +0000"
17291,WINWIN WWGIF209527fe30,per_total_discount,20.0000,0.0000,,1,WWGIFFNIDCD,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:12:54 +0000"
17292,WINWIN WWGIF20331ebb57,per_total_discount,20.0000,0.0000,,1,WWGIFZIMSV1,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:12:54 +0000"
17293,WINWIN WWGIF507b5740c4,per_total_discount,50.0000,0.0000,,1,WWGIF62C7SJ,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:26 +0000"
17294,WINWIN WWGIF5003cb301d,per_total_discount,50.0000,0.0000,,1,WWGIFDO59SE,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:26 +0000"
17295,WINWIN WWGIF504ecc7148,per_total_discount,50.0000,0.0000,,1,WWGIFED2B3X,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:26 +0000"
17296,WINWIN WWGIF50c8b24850,per_total_discount,50.0000,0.0000,,1,WWGIFRHRHTS,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Fri, 04 Dec 2020 11:14:26 +0000"
17297,WINWIN WWGIF5063b70586,per_total_discount,50.0000,0.0000,,1,WWGIFI9KTGG,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:27 +0000"
17298,WINWIN WWGIF50b8ee78aa,per_total_discount,50.0000,0.0000,,1,WWGIF7ZVA00,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:27 +0000"
17299,WINWIN WWGIF506f5d20aa,per_total_discount,50.0000,0.0000,,1,WWGIF2XD5WE,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:27 +0000"
17300,WINWIN WWGIF50a8cc21df,per_total_discount,50.0000,0.0000,,1,WWGIFTZIQGP,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:27 +0000"
17301,WINWIN WWGIF50865b7455,per_total_discount,50.0000,0.0000,,1,WWGIF5JEIVJ,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:27 +0000"
17302,WINWIN WWGIF50737323f5,per_total_discount,50.0000,0.0000,,1,WWGIFH9UYB1,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:28 +0000"
17303,WINWIN WWGIF507b6bb176,per_total_discount,50.0000,0.0000,,1,WWGIFINOPJG,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:28 +0000"
17304,WINWIN WWGIF508d1cdcc3,per_total_discount,50.0000,0.0000,,1,WWGIFWF97I7,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:28 +0000"
17305,WINWIN WWGIF50331ef799,per_total_discount,50.0000,0.0000,,1,WWGIFCEBXKZ,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:28 +0000"
17306,WINWIN WWGIF501442e3bd,per_total_discount,50.0000,0.0000,,1,WWGIFDG5PJ2,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:29 +0000"
17307,WINWIN WWGIF50cfd469b9,per_total_discount,50.0000,0.0000,,1,WWGIFWWRDNW,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:29 +0000"
17308,WINWIN WWGIF507f25b932,per_total_discount,50.0000,0.0000,,1,WWGIFKVJHML,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:29 +0000"
17309,WINWIN WWGIF50e3699f67,per_total_discount,50.0000,0.0000,,1,WWGIFTAS7OH,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:30 +0000"
17310,WINWIN WWGIF5011184956,per_total_discount,50.0000,0.0000,,1,WWGIF2AZ5N3,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:30 +0000"
17311,WINWIN WWGIF50d0d1705e,per_total_discount,50.0000,0.0000,,1,WWGIF0JRFWT,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:30 +0000"
17312,WINWIN WWGIF50b7a572b1,per_total_discount,50.0000,0.0000,,1,WWGIFJV0QOQ,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:30 +0000"
17313,WINWIN WWGIF50c36f0a43,per_total_discount,50.0000,0.0000,,1,WWGIFK774AP,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:30 +0000"
17314,WINWIN WWGIF50db1d1150,per_total_discount,50.0000,0.0000,,1,WWGIFJY70BR,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:31 +0000"
17315,WINWIN WWGIF50eec71d18,per_total_discount,50.0000,0.0000,,1,WWGIFFUQKMG,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:31 +0000"
17316,WINWIN WWGIF505019d525,per_total_discount,50.0000,0.0000,,1,WWGIFZMY6QG,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:31 +0000"
17317,WINWIN WWGIF5011397451,per_total_discount,50.0000,0.0000,,1,WWGIF9EH0W4,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:31 +0000"
17318,WINWIN WWGIF50bd4b28b0,per_total_discount,50.0000,0.0000,,1,WWGIFP98D83,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:32 +0000"
17319,WINWIN WWGIF506ede44c2,per_total_discount,50.0000,0.0000,,1,WWGIFZSEGTC,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:32 +0000"
17320,WINWIN WWGIF50a6c5f5cf,per_total_discount,50.0000,0.0000,,1,WWGIF7DCUOQ,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Fri, 04 Dec 2020 11:14:32 +0000"
17321,WINWIN WWGIF509ff66b3f,per_total_discount,50.0000,0.0000,,1,WWGIFK7B7V8,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:33 +0000"
17322,WINWIN WWGIF50d8981ede,per_total_discount,50.0000,0.0000,,1,WWGIFZDRI9I,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:33 +0000"
17323,WINWIN WWGIF5056a82ed8,per_total_discount,50.0000,0.0000,,1,WWGIFDW7960,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:33 +0000"
17324,WINWIN WWGIF50085d5da8,per_total_discount,50.0000,0.0000,,1,WWGIFNWB1V9,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:33 +0000"
17325,WINWIN WWGIF50d35f84e0,per_total_discount,50.0000,0.0000,,1,WWGIFPLUS6C,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:34 +0000"
17326,WINWIN WWGIF5058844fe5,per_total_discount,50.0000,0.0000,,1,WWGIFFZJM1S,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:34 +0000"
17327,WINWIN WWGIF504c4e6e38,per_total_discount,50.0000,0.0000,,1,WWGIFQUHTVP,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:34 +0000"
17328,WINWIN WWGIF50300dc232,per_total_discount,50.0000,0.0000,,1,WWGIF3XTB3R,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:34 +0000"
17329,WINWIN WWGIF50bc6837cf,per_total_discount,50.0000,0.0000,,1,WWGIFJ24XRO,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Fri, 04 Dec 2020 11:14:34 +0000"
17330,WINWIN WWGIF501351c00f,per_total_discount,50.0000,0.0000,,1,WWGIFXA4N0F,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:35 +0000"
17331,WINWIN WWGIF506cf93d3f,per_total_discount,50.0000,0.0000,,1,WWGIFQ6PSYY,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:35 +0000"
17332,WINWIN WWGIF50f339a8fb,per_total_discount,50.0000,0.0000,,1,WWGIF851DGH,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:35 +0000"
17333,WINWIN WWGIF50ee72e677,per_total_discount,50.0000,0.0000,,1,WWGIF6KVW0U,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:35 +0000"
17334,WINWIN WWGIF5086eec4ee,per_total_discount,50.0000,0.0000,,1,WWGIFG2R672,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:36 +0000"
17335,WINWIN WWGIF5025a0aa9b,per_total_discount,50.0000,0.0000,,1,WWGIFD56SU9,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:36 +0000"
17336,WINWIN WWGIF502d1bf501,per_total_discount,50.0000,0.0000,,1,WWGIFVU24SX,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:36 +0000"
17337,WINWIN WWGIF5085fc0f21,per_total_discount,50.0000,0.0000,,1,WWGIF9BADIU,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:36 +0000"
17338,WINWIN WWGIF50f1d9dc72,per_total_discount,50.0000,0.0000,,1,WWGIF7HQGLZ,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:36 +0000"
17339,WINWIN WWGIF50b11eda44,per_total_discount,50.0000,0.0000,,1,WWGIFOGFR2O,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Fri, 04 Dec 2020 11:14:37 +0000"
17340,WINWIN WWGIF50e5993781,per_total_discount,50.0000,0.0000,,1,WWGIFS77EBQ,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:37 +0000"
17341,WINWIN WWGIF50dde51179,per_total_discount,50.0000,0.0000,,1,WWGIF6VMO1Z,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:37 +0000"
17342,WINWIN WWGIF5049f8d4f9,per_total_discount,50.0000,0.0000,,1,WWGIF7WIYV8,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:37 +0000"
17343,WINWIN WWGIF50638778d3,per_total_discount,50.0000,0.0000,,1,WWGIFYKV0Y0,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:38 +0000"
17344,WINWIN WWGIF5022861c32,per_total_discount,50.0000,0.0000,,1,WWGIF5FI0IQ,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:38 +0000"
17345,WINWIN WWGIF50088dbfd8,per_total_discount,50.0000,0.0000,,1,WWGIFKQOXBJ,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:38 +0000"
17346,WINWIN WWGIF50f153ac48,per_total_discount,50.0000,0.0000,,1,WWGIFVVG1AC,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Fri, 04 Dec 2020 11:14:38 +0000"
17347,WINWIN WWGIF50da8f3137,per_total_discount,50.0000,0.0000,,1,WWGIFSY0A74,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:39 +0000"
17348,WINWIN WWGIF50e7a90c17,per_total_discount,50.0000,0.0000,,1,WWGIFH08930,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:39 +0000"
17349,WINWIN WWGIF506b0f85e2,per_total_discount,50.0000,0.0000,,1,WWGIFZ8Y5AR,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:39 +0000"
17350,WINWIN WWGIF50a5220e03,per_total_discount,50.0000,0.0000,,1,WWGIF3OGZ8W,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:39 +0000"
17351,WINWIN WWGIF50c273386c,per_total_discount,50.0000,0.0000,,1,WWGIFOA9XPU,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:39 +0000"
17352,WINWIN WWGIF509cba0167,per_total_discount,50.0000,0.0000,,1,WWGIF97YYBD,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:40 +0000"
17353,WINWIN WWGIF50ac577298,per_total_discount,50.0000,0.0000,,1,WWGIFZR1OBV,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:40 +0000"
17354,WINWIN WWGIF50e4926c6d,per_total_discount,50.0000,0.0000,,1,WWGIF27EFNT,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:40 +0000"
17355,WINWIN WWGIF50b357a658,per_total_discount,50.0000,0.0000,,1,WWGIFV5ST5Y,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:40 +0000"
17356,WINWIN WWGIF50ea546165,per_total_discount,50.0000,0.0000,,1,WWGIFRACO2C,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:41 +0000"
17357,WINWIN WWGIF502598994b,per_total_discount,50.0000,0.0000,,1,WWGIFPCEA66,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:41 +0000"
17358,WINWIN WWGIF50aac3d557,per_total_discount,50.0000,0.0000,,1,WWGIFDURZJ2,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:41 +0000"
17359,WINWIN WWGIF507c3b9e8a,per_total_discount,50.0000,0.0000,,1,WWGIFBQLB8Z,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:41 +0000"
17360,WINWIN WWGIF50163e453a,per_total_discount,50.0000,0.0000,,1,WWGIFQUE5CA,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Fri, 04 Dec 2020 11:14:42 +0000"
17361,WINWIN WWGIF509c60c276,per_total_discount,50.0000,0.0000,,1,WWGIFBRX3LZ,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:42 +0000"
17362,WINWIN WWGIF5096c0be9a,per_total_discount,50.0000,0.0000,,1,WWGIFTQ3FBJ,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:42 +0000"
17363,WINWIN WWGIF50aea71629,per_total_discount,50.0000,0.0000,,1,WWGIFQ9XDMY,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:42 +0000"
17364,WINWIN WWGIF5086688808,per_total_discount,50.0000,0.0000,,1,WWGIF3RZZ0T,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:42 +0000"
17365,WINWIN WWGIF50cc88a94e,per_total_discount,50.0000,0.0000,,1,WWGIFJ7YUDW,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:43 +0000"
17366,WINWIN WWGIF500b1c6664,per_total_discount,50.0000,0.0000,,1,WWGIFGKN6VX,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:43 +0000"
17367,WINWIN WWGIF506bd46f09,per_total_discount,50.0000,0.0000,,1,WWGIF5IX86C,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:43 +0000"
17368,WINWIN WWGIF50ca4561f7,per_total_discount,50.0000,0.0000,,1,WWGIFO3NQA3,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:43 +0000"
17369,WINWIN WWGIF50a75400e1,per_total_discount,50.0000,0.0000,,1,WWGIF7R9HYU,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:44 +0000"
17370,WINWIN WWGIF50fb71a022,per_total_discount,50.0000,0.0000,,1,WWGIF4VB16G,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:44 +0000"
17371,WINWIN WWGIF500c1b4ba7,per_total_discount,50.0000,0.0000,,1,WWGIF4B17HV,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Fri, 04 Dec 2020 11:14:44 +0000"
17372,WINWIN WWGIF5087f146f4,per_total_discount,50.0000,0.0000,,1,WWGIFE8NAEN,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:44 +0000"
17373,WINWIN WWGIF50636e8426,per_total_discount,50.0000,0.0000,,1,WWGIFQIQJLQ,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:45 +0000"
17374,WINWIN WWGIF509a211669,per_total_discount,50.0000,0.0000,,1,WWGIFRO3JMW,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:45 +0000"
17375,WINWIN WWGIF507111da6a,per_total_discount,50.0000,0.0000,,1,WWGIF2FO7Q7,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:45 +0000"
17376,WINWIN WWGIF504257e46c,per_total_discount,50.0000,0.0000,,1,WWGIF486B6O,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:45 +0000"
17377,WINWIN WWGIF50dfe32356,per_total_discount,50.0000,0.0000,,1,WWGIF5LIN12,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:45 +0000"
17378,WINWIN WWGIF50772b02bc,per_total_discount,50.0000,0.0000,,1,WWGIFGXCQNJ,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:46 +0000"
17379,WINWIN WWGIF50467e29b6,per_total_discount,50.0000,0.0000,,1,WWGIF3H2IYG,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:46 +0000"
17380,WINWIN WWGIF50c7346614,per_total_discount,50.0000,0.0000,,1,WWGIFR46ILM,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:46 +0000"
17381,WINWIN WWGIF5057ac87d4,per_total_discount,50.0000,0.0000,,1,WWGIFXM0WUJ,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:46 +0000"
17382,WINWIN WWGIF50f83be80f,per_total_discount,50.0000,0.0000,,1,WWGIFKXS9TS,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:47 +0000"
17383,WINWIN WWGIF507f35fc96,per_total_discount,50.0000,0.0000,,1,WWGIFUV2TBR,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:47 +0000"
17384,WINWIN WWGIF508897277b,per_total_discount,50.0000,0.0000,,1,WWGIFRISFZ5,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:47 +0000"
17385,WINWIN WWGIF5033eb6b71,per_total_discount,50.0000,0.0000,,1,WWGIFO4853J,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:47 +0000"
17386,WINWIN WWGIF5075998e97,per_total_discount,50.0000,0.0000,,1,WWGIF9Y2P6U,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:48 +0000"
17387,WINWIN WWGIF50084f2b87,per_total_discount,50.0000,0.0000,,1,WWGIFUXFZXW,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:48 +0000"
17388,WINWIN WWGIF50817c5d7f,per_total_discount,50.0000,0.0000,,1,WWGIFLONZIM,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:48 +0000"
17389,WINWIN WWGIF50ac789a52,per_total_discount,50.0000,0.0000,,1,WWGIFR75JRP,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:48 +0000"
17390,WINWIN WWGIF5024f62034,per_total_discount,50.0000,0.0000,,1,WWGIFZT1DXM,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:48 +0000"
17391,WINWIN WWGIF50a70357ce,per_total_discount,50.0000,0.0000,,1,WWGIFN0KY4A,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:49 +0000"
17392,WINWIN WWGIF5044924d8b,per_total_discount,50.0000,0.0000,,1,WWGIFABZBZI,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:49 +0000"
17393,WINWIN WWGIF50ee295409,per_total_discount,50.0000,0.0000,,1,WWGIFRXGHP6,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:49 +0000"
17394,WINWIN WWGIF50ce03ee31,per_total_discount,50.0000,0.0000,,1,WWGIF2JU9GX,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:49 +0000"
17395,WINWIN WWGIF50b1c50aff,per_total_discount,50.0000,0.0000,,1,WWGIFEHOLUW,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:50 +0000"
17396,WINWIN WWGIF500b5aff29,per_total_discount,50.0000,0.0000,,1,WWGIFZ4K4YW,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:50 +0000"
17397,WINWIN WWGIF50341b1a80,per_total_discount,50.0000,0.0000,,1,WWGIF0JSWO5,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:50 +0000"
17398,WINWIN WWGIF50263e20d8,per_total_discount,50.0000,0.0000,,1,WWGIFV09L05,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:50 +0000"
17399,WINWIN WWGIF50db62b10f,per_total_discount,50.0000,0.0000,,1,WWGIFP8ORME,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:50 +0000"
17400,WINWIN WWGIF50a1c71e61,per_total_discount,50.0000,0.0000,,1,WWGIFVJC66T,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:51 +0000"
17401,WINWIN WWGIF50345050ed,per_total_discount,50.0000,0.0000,,1,WWGIFWB2FSV,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:51 +0000"
17402,WINWIN WWGIF50e7b27c75,per_total_discount,50.0000,0.0000,,1,WWGIF35VFM5,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Fri, 04 Dec 2020 11:14:51 +0000"
17403,WINWIN WWGIF50112422ad,per_total_discount,50.0000,0.0000,,1,WWGIFPQE2YH,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:51 +0000"
17404,WINWIN WWGIF5050a0d6c2,per_total_discount,50.0000,0.0000,,1,WWGIFT75FJ0,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:52 +0000"
17405,WINWIN WWGIF50adc5eddf,per_total_discount,50.0000,0.0000,,1,WWGIFTV6CO7,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:52 +0000"
17406,WINWIN WWGIF5035cacd90,per_total_discount,50.0000,0.0000,,1,WWGIFXIK0BR,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:52 +0000"
17407,WINWIN WWGIF5052c846b1,per_total_discount,50.0000,0.0000,,1,WWGIFU3VBKO,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:52 +0000"
17408,WINWIN WWGIF50a8e9e871,per_total_discount,50.0000,0.0000,,1,WWGIFREG31K,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:53 +0000"
17409,WINWIN WWGIF50a2521946,per_total_discount,50.0000,0.0000,,1,WWGIF21YLXN,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:53 +0000"
17410,WINWIN WWGIF5003d03dbb,per_total_discount,50.0000,0.0000,,1,WWGIFLP4BPB,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:53 +0000"
17411,WINWIN WWGIF5005aa6e6d,per_total_discount,50.0000,0.0000,,1,WWGIFUDKRLK,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:53 +0000"
17412,WINWIN WWGIF500ba61a8b,per_total_discount,50.0000,0.0000,,1,WWGIFLOEC8R,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:54 +0000"
17413,WINWIN WWGIF50d7139b22,per_total_discount,50.0000,0.0000,,1,WWGIFUVP24C,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Fri, 04 Dec 2020 11:14:54 +0000"
